link,title,site_name,pagenum
http://wellan.zuel.edu.cn/2022/0617/c1668a301745/page.htm,栾永玉书记毕业思政课：把准青春航向，跑出当代青年的最好成绩,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0615/c1668a301620/page.htm,学校召开2022届毕业生座谈会,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0614/c1668a301499/page.htm,栾永玉书记参加法学院毕业生党员离校教育活动,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0614/c1668a301487/page.htm,学校召开党委巡察工作领导小组会议,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0614/c1668a301484/page.htm,中南财经政法大学召开校学位评定委员会2022年第一次会议,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0613/c1668a301376/page.htm,校党委副书记、校长杨灿明一行赴新疆调研对口支援工作,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0612/c1668a301256/page.htm,我校一流本科专业建设点增至49个,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0612/c1668a301250/page.htm,湖北省教育厅副厅长周启红一行莅临我校检查指导全国大学英语四、六级考试工作,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0607/c1668a300813/page.htm,我校专家学者出席湖北省高级人民法院专家咨询委员会第一次会议暨聘任仪式,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0531/c1668a300335/page.htm,学校召开党员干部下基层察民情解民忧暖民心实践活动动员部署会,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0531/c1668a300294/page.htm,栾永玉一行赴通城县扶贫点开展“下基层察民情解民忧暖民心”实践活动,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0528/c1668a300035/page.htm,学校与湖北省司法厅签订厅校合作框架协议,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0528/c1668a300031/page.htm,学校第四届“公道美品德行奖”授予仪式举行,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0520/c1668a299371/page.htm,我校信息工作获多项表彰,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0520/c1668a299350/page.htm,学校连续两年获得定点帮扶工作年度考核集体奖“大满贯”,文澜要闻,2
http://wellan.zuel.edu.cn/2022/0520/c1668a299333/page.htm,学校深化校企合作开启“访企拓岗促就业”第四站,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0519/c1668a299212/page.htm,学校深化校企合作开启“访企拓岗促就业”第三站,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0518/c1668a299160/page.htm,博州人大常委会党组成员、副主任陈健一行来校调研,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0516/c1668a298967/page.htm,校党委中心组专题学习习近平总书记在庆祝中国共产主义青年团成立100周年大会上的重要讲话精神,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0515/c1668a298799/page.htm,党校召开校务委员会2022年第一次会议,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0516/c1668a298882/page.htm,学校召开2022年体育运动委员会第一次工作会议,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0510/c1668a298273/page.htm,我校师生热议习近平总书记在庆祝中国共产主义青年团成立100周年大会上的重要讲话,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0505/c1668a297966/page.htm,校党委书记栾永玉调研指导第四批巡察工作,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0504/c1668a297858/page.htm,学校举行2021—2022学年“五四”综合表彰喜迎党的二十大,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0502/c1668a297611/page.htm,校党委中心组专题学习习近平总书记在中国人民大学考察时重要讲话精神,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0430/c1668a297499/page.htm,校领导带队开展疫情防控和校园安全工作专项检查,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0422/c1668a296680/page.htm,学校黄大年式教师团队建设工作座谈会召开,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0421/c1668a296650/page.htm,《七秩金融，黉门春秋》首发仪式暨马克思主义货币金融学术思想研讨会顺利举行,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0420/c1668a296514/page.htm,学校参加教育部新一轮“双一流”建设推进视频会,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0418/c1668a296292/page.htm,海内外专家共话“现代化强国建设与知识产权全球治理”,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0415/c1668a296185/page.htm,湖北省副省长肖菊华来校调研并出席部省高校共建新文科“社会治理法学”专业启动会,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0415/c1668a296166/page.htm,学校召开校企供需对接就业育人项目交流会,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0415/c1668a296123/page.htm,学校团委荣获“全国五四红旗团委”荣誉称号,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0411/c1668a295644/page.htm,学校召开2022年春访企拓岗座谈会,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0408/c1668a295547/page.htm,学校国资委集体学习《教育部关于加强直属高校所属企业国有资产管理的意见》,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0407/c1668a295447/page.htm,武汉市人大常委会主任胡立山一行来校走访,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0402/c1668a295258/page.htm,学校举行2019-2021年度文明单位集中展示评审会,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0401/c1668a295080/page.htm,学校召开2022年全面从严治党工作会议暨巡察动员部署会,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0330/c1668a294879/page.htm,师生同台诵经典 书声墨香满校园：学校举办“问学典籍”活动,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0325/c1668a294446/page.htm,我校中外师生“读懂中国”实践课——北京冬奥会中的中国文化赏析活动顺利举行,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0325/c1668a294407/page.htm,杨灿明校长为外语师生讲授“大学的功能与国际化”,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0323/c1668a294115/page.htm,学校召开2022年春季毕业生就业工作推进会,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0323/c1668a294117/page.htm,我校新增2个全国党建工作“样板支部”培育创建单位,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0322/c1668a293970/page.htm,校领导看望慰问校园疫情防控工作人员,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0318/c1668a293567/page.htm,我校召开2022年全国两会精神专题学习会,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0314/c1668a293018/page.htm,校党委副书记、校长杨灿明为2021-2022学年新入职教职工讲授“校长第一课”,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0314/c1668a293001/page.htm,第44个植树节：在劳动中增添春的色彩,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0309/c1668a292673/page.htm,校党委书记栾永玉、校长杨灿明一行赴东湖高新区商洽区校合作事宜,文澜要闻,3
http://wellan.zuel.edu.cn/2022/0308/c1668a292586/page.htm,学校召开2021年度二级党委书记抓党建现场述职评议工作会议,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0308/c1668a292529/page.htm,​致全校女教职工、女同学“三八”国际妇女节慰问信,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0307/c1668a292432/page.htm,中南大师生热议2022年全国两会,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0304/c1668a292338/page.htm,校党委中心组开展专题学习,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0225/c1668a291961/page.htm,杨灿明校长一行到法学院调研指导法学一流学科建设工作,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0223/c1668a291800/page.htm,我校2部党员教育电视片获省委组织部通报表彰,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0223/c1668a291778/page.htm,学校纪委专题学习十九届中央纪委六次全会精神  研究部署2022年纪检监察工作,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0221/c1668a291457/page.htm,校领导深入开学第一课,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0220/c1668a291401/page.htm,2022年春季工作会议提出：发扬“拼抢实”作风 抓好十项重点工作,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0128/c1668a291110/page.htm,湖北省社科联领导来校看望我校“荆楚社科名家”,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0127/c1668a291068/page.htm,超暖心！学校开展春节留校学生慰问活动,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0209/c1668a291240/page.htm,校领导看望慰问寒假留校师生和值守一线职工,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0119/c1668a290846/page.htm,我校参加教育部首批中国经济学教材编写工作启动会,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0119/c1668a290841/page.htm,学校与意大利罗马一大召开中外合作办学机构校长视频会议,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0115/c1668a290581/page.htm,学校党史学习教育总结会议召开,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0115/c1668a290580/page.htm,我校“两代会”五届二次会议召开,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0114/c1668a290517/page.htm,我校召开省级教学成果奖申报动员培训会,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0110/c1668a289948/page.htm,栾永玉书记为2021年度新入职教职工讲授“书记第一课”,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0107/c1668a289877/page.htm,​  50多所高校专家学者齐聚一堂共话教师评价改革与创新,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0105/c1668a289668/page.htm,校党委中心组开展2022年第一次中心组学习,文澜要闻,4
http://wellan.zuel.edu.cn/2021/1231/c1668a289471/page.htm,专家学者齐聚我校为打造国际知识产权纠纷解决优选地建言献策,文澜要闻,4
http://wellan.zuel.edu.cn/2021/1230/c1668a289378/page.htm,教育部党史学习教育高校第十巡回指导组党史学习教育评估反馈会在我校召开,文澜要闻,4
http://wellan.zuel.edu.cn/2022/0106/c1668a289731/page.htm,学校召开党史学习教育专题民主生活会征求意见座谈会,文澜要闻,4
http://wellan.zuel.edu.cn/2021/1227/c1668a288952/page.htm,7400余名考生在我校参加硕士研究生入学考试,文澜要闻,4
http://wellan.zuel.edu.cn/2021/1223/c1668a288591/page.htm,第一届“中原杯”校园美食节暨师生厨艺大赛成功举办,文澜要闻,4
http://wellan.zuel.edu.cn/2021/1223/c1668a288596/page.htm,新征程 创未来 学校举办“创业者港湾”启用仪式暨创业学院成立十周年活动,文澜要闻,4
http://wellan.zuel.edu.cn/2021/1222/c1668a288449/page.htm,我校“一院一品”党建品牌建设成果展评会成功举办,文澜要闻,4
http://wellan.zuel.edu.cn/2021/1221/c1668a288366/page.htm,学校召开2021年第四次学位评定委员会会议,文澜要闻,4
http://wellan.zuel.edu.cn/2021/1217/c1668a287955/page.htm,校友总会第五次会员（代表）大会暨理事会换届会议顺利召开,文澜要闻,4
http://wellan.zuel.edu.cn/2021/1217/c1668a287967/page.htm,共青团中南财经政法大学第五次代表大会顺利举行,文澜要闻,4
http://wellan.zuel.edu.cn/2021/1214/c1668a287650/page.htm,湖北省人社厅董长麒副厅长一行赴我校为朱新蓉教授颁发省特级专家证书 ,文澜要闻,4
http://wellan.zuel.edu.cn/2021/1213/c1668a287361/page.htm,献礼建党百年，点赞青春风采——学校举办“2021典赞青春” 优秀学生颁奖典礼,文澜要闻,4
http://wellan.zuel.edu.cn/2021/1213/c1668a287387/page.htm,沉浸式思政大课！3000余名师生阳光长跑重温建党精神,文澜要闻,4
http://wellan.zuel.edu.cn/2021/1213/c1668a287348/page.htm,五送暖人心，惠民用真情——我校“五送”惠民活动火热开展,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1213/c1668a287341/page.htm,我校举行第十届青年教师讲课竞赛,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1209/c1668a287063/page.htm,团省委书记周森锋一行来校调研共青团工作,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1208/c1668a287045/page.htm,湖北碳排放权交易中心与中南财经政法大学签署 《战略合作协议》,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1208/c1668a287033/page.htm,学校迅速掀起学习贯彻十九届六中全会精神的热潮,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1208/c1668a287005/page.htm,我校2021年度国家社科基金重大项目立项创新高,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1208/c1668a286998/page.htm,以巡促变 以察纠偏 学校召开党委巡察工作领导小组会议,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1207/c1668a286885/page.htm,省委宣讲团欧阳康教授来校作学习贯彻十九届六中全会精神辅导报告,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1203/c1668a286555/page.htm,我校召开研究阐释党的十九届六中全会精神研讨会暨国家重大专项申报辅导会,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1203/c1668a286479/page.htm,我校第十六届洪山区人大代表投票选举顺利举行,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1203/c1668a286475/page.htm,栾永玉书记为青马班和星火训练营学员宣讲六中全会精神,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1130/c1668a284228/page.htm,学校召开“三全育人”综合改革试点院系现场验收会,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1130/c1668a284246/page.htm,人民日报客户端等央媒聚焦我校习近平法治思想“三进”工作,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1129/c1668a284037/page.htm,中南财经政法大学首场行长讲堂举行,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1130/c1668a284208/page.htm,我校邓爱民教授团队案例获评教育部第一届高校旅游帮扶典型案例,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1127/c1668a283961/page.htm,机关党委举办党支部党建品牌展演暨党支部委员培训会,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1126/c1668a283911/page.htm,法学院宪法学与行政法学系党支部开展“奋斗百年路，启航新征程”主题党日活动,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1126/c1668a283873/page.htm,学校召开2021年本科招生工作总结会,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1125/c1668a283752/page.htm,我校组织参加高校教师课程思政教学能力培训会,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1123/c1668a283591/page.htm,校长杨灿明讲授思政课解读中国共产党反贫困理论创新成果,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1122/c1668a283340/page.htm,学校参加2022届全国普通高校毕业生就业创业工作网络视频会议,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1117/c1668a282911/page.htm,校务会议围绕学校2021年度教育教学监测数据专题研究本科教学工作,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1119/c1668a283265/page.htm,党的十九届六中全会在中南财经政法大学引起强烈反响,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1116/c1668a282842/page.htm,学校召开传达学习贯彻十九届六中全会精神暨党史学习教育工作推进会,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1115/c1668a282704/page.htm,我校与武汉旅体集团签订战略合作协议,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1112/c1668a282312/page.htm,学校召开习近平法治思想“三进”工作推进会,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1110/c1668a282092/page.htm,与新时代同向同行！校党委书记栾永玉开讲“全体校领导共上一门思政课”,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1108/c1668a281832/page.htm,王艳玲同志来校讲授专题党课并调研党史学习教育和基层党建工作,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1107/c1668a281669/page.htm,我校2个团队入选首批中国经济学教材编写团队,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1105/c1668a281609/page.htm,一场大型沉浸式思政大课！2021年田径运动会超燃开幕,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1103/c1668a281451/page.htm,学校召开第四届党委第三批巡察动员部署暨专题学习会,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1101/c1668a281150/page.htm,2022年度湖北省国家社科基金项目申报动员会在我校举行,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1031/c1668a281013/page.htm,校党委书记栾永玉一行赴云南调研中央定点帮扶工作,文澜要闻,5
http://wellan.zuel.edu.cn/2021/1031/c1668a281019/page.htm,校长杨灿明一行赴滇西大调研,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1029/c1668a280905/page.htm,学校召开学习研讨习近平主席在中华人民共和国恢复联合国合法席位50周年纪念会议上的重要讲话精神座谈会,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1027/c1668a280677/page.htm,学校召开2021年秋季就业工作促进会,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1026/c1668a280491/page.htm,新华社、“学习强国”报道！副校长邹进文教授等总主编《中国共产党经济思想史（1921—2021）》出版,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1022/c1668a280211/page.htm,学校召开大学生创新创业大赛总结动员大会,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1022/c1668a280220/page.htm,学校举行第十次学生代表大会、第十一次研究生代表大会,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1021/c1668a280184/page.htm,我校召开《中国共产党普通高等学校基层组织工作条例》学习辅导报告会,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1020/c1668a280015/page.htm,最高人民法院党组书记、院长周强来校调研,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1019/c1668a279827/page.htm,首金！我校在第七届中国国际“互联网+”全国大学生创新创业大赛中喜创佳绩,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1019/c1668a279903/page.htm,我校两项研究课题获中国学位与研究生教育学会2020年面上立项,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1015/c1668a279529/page.htm,校党委中心组开展专题学习,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1015/c1668a279527/page.htm,校党委书记栾永玉一行与离退休老人欢度重阳佳节,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1011/c1668a279080/page.htm,我校举办港澳台青年“走进中南大•新丝绸之路:中西方古老文明的对话”活动,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1009/c1668a278970/page.htm,学校召开2021级学生军训总结表彰大会,文澜要闻,6
http://wellan.zuel.edu.cn/2021/1001/c1668a278745/page.htm,校党委书记栾永玉一行赴新疆调研对口支援工作,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0930/c1668a278632/page.htm,校长杨灿明一行调研马克思主义理论学科建设情况,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0927/c1668a278419/page.htm,北京校友会向母校捐赠20台“AED除颤仪”,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0926/c1668a278257/page.htm,我校2021年度国家社科基金项目立项创新高,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0924/c1668a278158/page.htm,开训！2021级新生军训动员大会召开,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0924/c1668a278144/page.htm,校党委书记栾永玉、校长杨灿明一行赴伟鹏集团考察调研,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0913/c1668a277178/page.htm,我校接受湖北省档案工作目标管理“省特级”评审,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0912/c1668a277148/page.htm,学校隆重举行2021年教师节庆祝大会,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0910/c1668a277059/page.htm,财政部向我校发来教师节贺信,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0906/c1668a276834/page.htm,致全校教职员工的慰问信,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0908/c1668a276955/page.htm,学校隆重举行2021级新生开学典礼,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0908/c1668a276931/page.htm,杨灿明在2021年新生开学典礼上的讲话：激扬青春力量，勇担复兴大任,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0909/c1668a277008/page.htm,校长杨灿明为2021级新生讲授“开学第一课”,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0907/c1668a276865/page.htm,钟开炜获评第二批全国高校“百名研究生党员标兵”,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0907/c1668a276846/page.htm,校领导检查开学第一课,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0906/c1668a276801/page.htm,满“新”欢喜！中南大迎来2021级新生,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0906/c1668a276777/page.htm,2021年国家社科基金立项名单公示结果出炉 我校跻身全国第十,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0907/c1668a276875/page.htm,学校望湖学生公寓、望湖园食堂与大学生素质教育中心正式启用,文澜要闻,6
http://wellan.zuel.edu.cn/2021/0904/c1668a276694/page.htm,学校召开2021年秋季工作会议,文澜要闻,6
